0230723805231792010010100004+34767-114617FM-15+0302KEED V0200501N005112200019N0160931N1+01401-00701102731ADDGF100991999999999999999999KA1999M+01561KA2999N+01111MA1102811999999MD1610011+9999REMMET102METAR KEED 312356Z AUTO 05010KT 10SM CLR 14/M07 A3036 RMK AO2 SLP273 T01441067 10156 20111 56001 TSNO;EQDQ01    993SCCGA1Q02    099SCCGD1
0209723805231792010020508567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01285+00335101325ADDAA101000095GF100991999999999999999999MA1101465098145MD1190099+9999REMMET09602/05/10 00:56:02 METAR KEED 050856Z 00000KT 10SM CLR 13/03 A2996 RMK AO2 SLP132 T01280033 51009EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020509567+34766-114620FM-15+0279KEED V0302205N002652200059N0160935N5+01335+00565101305ADDAA101000095GF100991999999999999999999MA1101465098145REMMET09002/05/10 01:56:02 METAR KEED 050956Z 22005KT 10SM CLR 13/06 A2996 RMK AO2 SLP130 T01330056EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020510567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01335+00565101335ADDAA101000095GF100991999999999999999999MA1101495098185REMMET09002/05/10 02:56:02 METAR KEED 051056Z 00000KT 10SM CLR 13/06 A2997 RMK AO2 SLP133 T01330056EQDQ01    099SCCGD1P01    003SCCGA1
0247723805231792010020511567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01225+00565101345ADDAA101000095GF100991999999999999999999KA1999M+01391KA2999N+01171MA1101495098185MD1290029+9999REMMET10802/05/10 03:56:02 METAR KEED 051156Z 00000KT 10SM CLR 12/06 A2997 RMK AO2 SLP134 T01220056 10139 20117 52002EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020512567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01285+00615101395ADDAA101000095GF100991999999999999999999MA1101565098245REMMET09002/05/10 04:56:02 METAR KEED 051256Z 00000KT 10SM CLR 13/06 A2999 RMK AO2 SLP139 T01280061EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020513567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01115+00725101455ADDAA101000095GF100991999999999999999999MA1101595098285REMMET09002/05/10 05:56:02 METAR KEED 051356Z 00000KT 10SM CLR 11/07 A3000 RMK AO2 SLP145 T01110072EQDQ01    099SCCGD1P01    003SCCGA1
0209723805231792010020514567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01115+00725101495ADDAA101000095GF100991999999999999999999MA1101635098315MD1190129+9999REMMET09602/05/10 06:56:02 METAR KEED 051456Z 00000KT 10SM CLR 11/07 A3001 RMK AO2 SLP149 T01110072 51012EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020515567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01335+00725101565ADDAA101000095GF100991999999999999999999MA1101695098375REMMET09002/05/10 07:56:02 METAR KEED 051556Z 00000KT 10SM CLR 13/07 A3003 RMK AO2 SLP156 T01330072EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010020516567+34766-114620FM-15+0279KEED V0301505N001552200059N0160935N5+01565+00725101655ADDAA101000095GF100991999999999999999999MA1101795098475REMMET09002/05/10 08:56:02 METAR KEED 051656Z 15003KT 10SM CLR 16/07 A3006 RMK AO2 SLP165 T01560072EQDQ01    099SCCGD1P01    003SCCGA1
0247723805231792010020517567+34766-114620FM-15+0279KEED V0300705N001552200059N0160935N5+01615+00675101685ADDAA101000095GF100991999999999999999999KA1999M+01611KA2999N+01061MA1101835098515MD1190209+9999REMMET10802/05/10 09:56:02 METAR KEED 051756Z 07003KT 10SM CLR 16/07 A3007 RMK AO2 SLP168 T01610067 10161 20106 51020EQDQ01    099SCCGD1P01    003SCCGA1
0297723805231792010020518567+34766-114620FM-15+0279KEED V0300705N00215014335MN0160935N5+01615+00725101655ADDAA101000025AU110020015AW1615GA1075+014335999GA2075+018295999GA3075+024385999GD13991+0143359GD23991+0182959GD33991+0243859GF107991999999999999999999MA1101795098475REMMET12302/05/10 10:56:02 METAR KEED 051856Z 07004KT 10SM -RA BKN047 BKN060 BKN080 16/07 A3006 RMK AO2 RAB50 SLP165 P0000 T01610072
0238723805231792010020519567+34766-114620FM-15+0279KEED V0301405N002152200059N0160935N5+01725+00725101545ADDAA101000025GA1025+027435999GA2045+033535999GD11991+0274359GD22991+0335359GF104991999999999999999999MA1101695098375REMMET11202/05/10 11:56:02 METAR KEED 051956Z 14004KT 10SM FEW090 SCT110 17/07 A3003 RMK AO2 RAE18 SLP154 P0000 T01720072
0225723805231792010020520567+34766-114620FM-15+0279KEED V0301705N004652200059N0160935N5+01785+00675101435ADDAA101000095AA203000021GA1025+036585999GD11991+0365859GF102991999999999999999999MA1101595098285MD1890229+9999REMMET10502/05/10 12:56:02 METAR KEED 052056Z 17009KT 10SM FEW120 18/07 A3000 RMK AO2 SLP143 60000 T01780067 58022
0204723805231792010020521567+34766-114620FM-15+0279KEED V0301305N002152200059N0160935N5+01785+00725101395ADDAA101000025GF100991999999999999999999MA1101565098245REMMET10502/05/10 13:56:02 METAR KEED 052156Z 13004KT 10SM CLR 18/07 A2999 RMK AO2 RAB28E38 SLP139 P0000 T01780072EQDQ01    099SCCGD1P01    003SCCGA1
0188723805231792010020522567+34766-114620FM-15+0279KEED V0301405N001552200059N0160935N5+01785+00725101415ADDAA101000095GA1045+014635999GD12991+0146359GF104991999999999999999999MA1101565098245REMMET09302/05/10 14:56:02 METAR KEED 052256Z 14003KT 10SM SCT048 18/07 A2999 RMK AO2 SLP141 T01780072
0301723805231792010020523567+34766-114620FM-15+0279KEED V0302505N00315015245MN0160935N5+01785+00565101455ADDAA101000095AA206000021GA1075+015245999GA2075+027435999GD13991+0152459GD23991+0274359GF107991999999999999999999KA1999M+01781KA2999N+01561MA1101595098285MD1390019+9999REMMET12402/05/10 15:56:02 METAR KEED 052356Z 25006KT 10SM BKN050 BKN090 18/06 A3000 RMK AO2 SLP145 60000 T01780056 10178 20156 53001
0203723805231792010020600567+34766-114620FM-15+0279KEED V0300105N00265025915MN0160935N5+01505+01005101405ADDAA101000395GA1085+025915999GD14991+0259159GF108991999999999999999999MA1101525098215REMMET10802/05/10 16:56:02 METAR KEED 060056Z 01005KT 10SM OVC085 15/10 A2998 RMK AO2 RAB18E43 SLP140 P0001 T01500100
0226723805231792010020601567+34766-114620FM-15+0279KEED V0303505N00365024385MN0160935N5+01395+00835101465ADDAA101000095GA1075+024385999GA2085+030485999GD13991+0243859GD24991+0304859GF108991999999999999999999MA1101565098245REMMET10002/05/10 17:56:01 METAR KEED 060156Z 35007KT 10SM BKN080 OVC100 14/08 A2999 RMK AO2 SLP146 T01390083
0263723805231792010020602567+34766-114620FM-15+0279KEED V0302105N00155022865MN0160935N5+01395+00895101475ADDAA101000095AA203000391GA1075+022865999GA2085+030485999GD13991+0228659GD24991+0304859GF108991999999999999999999MA1101595098285MD1590019+9999REMMET11202/05/10 18:56:02 METAR KEED 060256Z 21003KT 10SM BKN075 OVC100 14/09 A3000 RMK AO2 SLP147 60001 T01390089 55001
0188723805231792010020603567+34766-114620FM-15+0279KEED V0301305N00155022865MN0160935N5+01395+00945101465ADDAA101000095GA1085+022865999GD14991+0228659GF108991999999999999999999MA1101595098285REMMET09302/05/10 19:56:02 METAR KEED 060356Z 13003KT 10SM OVC075 14/09 A3000 RMK AO2 SLP146 T01390094
0188723805231792010020604567+34766-114620FM-15+0279KEED V0309999C00005022865MN0160935N5+01285+00945101505ADDAA101000095GA1075+022865999GD13991+0228659GF107991999999999999999999MA1101635098315REMMET09302/05/10 20:56:01 METAR KEED 060456Z 00000KT 10SM BKN075 13/09 A3001 RMK AO2 SLP150 T01280094
0339723805231792010020605567+34766-114620FM-15+0279KEED V0301905N00215022865MN0160935N5+01285+00945101515ADDAA101000095AA206000391GA1045+014025999GA2075+022865999GA3085+027435999GD12991+0140259GD23991+0228659GD34991+0274359GF108991999999999999999999KA1999M+01781KA2999N+01281MA1101665098345MD1190059+9999REMMET13102/05/10 21:56:01 METAR KEED 060556Z 19004KT 10SM SCT046 BKN075 OVC090 13/09 A3002 RMK AO2 SLP151 60001 T01280094 10178 20128 51005
0188723805231792010020606567+34766-114620FM-15+0279KEED V0309999C00005024385MN0160935N5+01285+00895101535ADDAA101000095GA1085+024385999GD14991+0243859GF108991999999999999999999MA1101665098345REMMET09302/05/10 22:56:01 METAR KEED 060656Z 00000KT 10SM OVC080 13/09 A3002 RMK AO2 SLP153 T01280089
0236723805231792010020607567+34766-114620FM-15+0279KEED V0302305N00215022865MN0160935N5+01175+00945101495ADDAA101000095GA1075+022865999GA2075+036585999GD13991+0228659GD23991+0365859GF107991999999999999999999MA1101635098315REMMET11002/05/10 23:56:02 METAR KEED 060756Z 23004KT 10SM BKN075 BKN120 12/09 A3001 RMK AO2 SLP149 T01170094 401780106
0989723805231792010020607596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000395KA1240M+01785KA2240N+01065KG1024W+0106D4KG2024D+0072D4MF1098314101464MG1098314101294OE11240076015012425OE22240058115012485OE33240014399999995RH1024X086D4RH2024N045D4RH3024M065D4REMSOD75424 HR PRECIPITATION (IN):0.01  24 HR MAX TEMP (F):64 24 HR MAX TEMP TIME (LST):1602 24 HR MIN TEMP (F):51 24 HR MIN TEMP TIME (LST):0546 AVERAGE STATION PRESSURE:29.030 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:0156 PEAK WIND SPEED (MPH):17  PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):1242  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):1248 AVERAGE WIND SPEED (MPH):3.2  24 HR AVG TEMP (F):58 DEPART FROM NORMAL: +1  HEATING DEGREE DAYS:7   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):64  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 T    0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0209723805231792010020608567+34766-114620FM-15+0279KEED V0302705N002152200059N0160935N5+01115+00895101425ADDAA101000095GF100991999999999999999999MA1101565098245MD1890089+9999REMMET09602/06/10 00:56:02 METAR KEED 060856Z 27004KT 10SM CLR 11/09 A2999 RMK AO2 SLP142 T01110089 58008EQDQ01    099SCCGD1P01    003SCCGA1
0226723805231792010020609567+34766-114620FM-15+0279KEED V0302405N00265036585MN0160935N5+01175+00835101395ADDAA101000095GA1045+027435999GA2075+036585999GD12991+0274359GD23991+0365859GF107991999999999999999999MA1101525098215REMMET10002/06/10 01:56:02 METAR KEED 060956Z 24005KT 10SM SCT090 BKN120 12/08 A2998 RMK AO2 SLP139 T01170083
0188723805231792010020610567+34766-114620FM-15+0279KEED V0303005N002152200059N0160935N5+01115+00835101365ADDAA101000095GA1025+033535999GD11991+0335359GF102991999999999999999999MA1101495098185REMMET09302/06/10 02:56:02 METAR KEED 061056Z 30004KT 10SM FEW110 11/08 A2997 RMK AO2 SLP136 T01110083
0301723805231792010020611567+34766-114620FM-15+0279KEED V0303105N002152200059N0160935N5+01005+00835101315ADDAA101000095AA224000391GA1025+021345999GA2045+028965999GD11991+0213459GD22991+0289659GF104991999999999999999999KA1999M+01281KA2999N+01001MA1101465098145MD1890119+9999REMMET12402/06/10 03:56:02 METAR KEED 061156Z 31004KT 10SM FEW070 SCT095 10/08 A2996 RMK AO2 SLP131 70001 T01000083 10128 20100 58011
0188723805231792010020612567+34766-114620FM-15+0279KEED V0302905N00215019815MN0160935N5+01065+00835101325ADDAA101000095GA1085+019815999GD14991+0198159GF108991999999999999999999MA1101425098115REMMET09302/06/10 04:56:02 METAR KEED 061256Z 29004KT 10SM OVC065 11/08 A2995 RMK AO2 SLP132 T01060083
0226723805231792010020613567+34766-114620FM-15+0279KEED V0309999C00005019815MN0160935N5+01065+00835101345ADDAA101000095GA1075+019815999GA2085+027435999GD13991+0198159GD24991+0274359GF108991999999999999999999MA1101465098145REMMET10002/06/10 05:56:02 METAR KEED 061356Z 00000KT 10SM BKN065 OVC090 11/08 A2996 RMK AO2 SLP134 T01060083
0246723805231792010020614567+34766-114620FM-15+0279KEED V0309999C00005024385MN0160935N5+01065+00895101345ADDAA101000095GA1075+024385999GA2085+033535999GD13991+0243859GD24991+0335359GF108991999999999999999999MA1101465098145MD1390019+9999REMMET10602/06/10 06:56:02 METAR KEED 061456Z 00000KT 10SM BKN080 OVC110 11/09 A2996 RMK AO2 SLP134 T01060089 53001
0205723805231792010020615567+34766-114620FM-15+0279KEED V0309999C00005018295MN0160935N5+01175+00895101355ADDAA101000025GA1085+018295999GD14991+0182959GF108991999999999999999999MA1101465098145REMMET11002/06/10 07:56:02 METAR KEED 061556Z 00000KT 10SM OVC060 12/09 A2996 RMK AO2 RAB32E42 SLP135 P0000 T01170089 $
0259723805231792010020616567+34766-114620FM-15+0279KEED V0309999C00005014945MN0160935N5+01285+00895101345ADDAA101000025AU110020015AW1615GA1075+014945999GA2085+024385999GD13991+0149459GD24991+0243859GF108991999999999999999999MA1101465098145REMMET11602/06/10 08:56:02 METAR KEED 061656Z 00000KT 10SM -RA BKN049 OVC080 13/09 A2996 RMK AO2 RAB46 SLP134 P0000 T01280089
0384723805231792010020617567+34766-114620FM-15+0279KEED V0309999C00005010365MN0096565N5+01225+01005101375ADDAA101000895AA206000891AU110020015AU200001015AW1105AW2615GA1075+010365999GA2075+014335999GA3085+016765999GD13991+0103659GD23991+0143359GD34991+0167659GF108991999999999999999999KA1999M+01281KA2999N+00941MA1101495098185REMMET13702/06/10 09:56:02 METAR KEED 061756Z 00000KT 6SM -RA BR BKN034 BKN047 OVC055 12/10 A2997 RMK AO2 SLP137 P0003 60003 T01220100 10128 20094EQDQ01  00088PRCP06
0276723805231792010020618567+34766-114620FM-15+0279KEED V0300705N00155021345MN0160935N5+01285+01005101285ADDAA101000395GA1025+008535999GA2075+021345999GA3085+024385999GD11991+0085359GD23991+0213459GD34991+0243859GF108991999999999999999999MA1101395098085REMMET11902/06/10 10:56:02 METAR KEED 061856Z 07003KT 10SM FEW028 BKN070 OVC080 13/10 A2994 RMK AO2 RAE24 SLP128 P0001 T01280100
0188723805231792010020619567+34766-114620FM-15+0279KEED V0309999C00005012505MN0160935N5+01335+01065101175ADDAA101000095GA1085+012505999GD14991+0125059GF108991999999999999999999MA1101295097985REMMET09302/06/10 11:56:02 METAR KEED 061956Z 00000KT 10SM OVC041 13/11 A2991 RMK AO2 SLP117 T01330106
0263723805231792010020620567+34766-114620FM-15+0279KEED V0301705N00155013725MN0160935N5+01565+01065101055ADDAA101000095AA203000391GA1045+010065999GA2085+013725999GD12991+0100659GD24991+0137259GF108991999999999999999999MA1101195097885MD1890309+9999REMMET11202/06/10 12:56:02 METAR KEED 062056Z 17003KT 10SM SCT033 OVC045 16/11 A2988 RMK AO2 SLP105 60001 T01560106 58030
0226723805231792010020621567+34766-114620FM-15+0279KEED V0301905N00575016765MN0160935N5+01725+00945100935ADDAA101000095GA1045+010975999GA2075+016765999GD12991+0109759GD23991+0167659GF107991999999999999999999MA1101085097785REMMET10002/06/10 13:56:02 METAR KEED 062156Z 19011KT 10SM SCT036 BKN055 17/09 A2985 RMK AO2 SLP093 T01720094
0237723805231792010020622567+34766-114620FM-15+0279KEED V0301705N00625024385MN0160935N5+01675+01005100885ADDAA101000095GA1025+010365999GA2075+024385999GD11991+0103659GD23991+0243859GF107991999999999999999999MA1101025097725REMMET11102/06/10 14:56:02 METAR KEED 062256Z 17012KT 10SM FEW034 BKN080 17/10 A2983 RMK AO2 LTG DSNT N SLP088 T01670100
0282723805231792010020623527+34766-114620FM-16+0279KEED V0301805N00515010365MN0160935N5+01605+01005999999ADDAU147000015GA1075+010365999GA2075+013115999GA3085+022865999GD13991+0103659GD23991+0131159GD34991+0228659GF108991999999999999999999MA1101025097725MV1015REMMET11902/06/10 15:52:02 SPECI KEED 062352Z 18010KT 10SM VCTS BKN034 BKN043 OVC075 16/10 A2983 RMK AO2 LTG DSNT N AND NW TSB46
0385723805231792010020623567+34766-114620FM-15+0279KEED V0301705N00215010365MN0160935N5+01615+01005100885ADDAA101000095AA206000391AU147000015GA1075+010365999GA2075+013115999GA3085+016765999GD13991+0103659GD23991+0131159GD34991+0167659GF108991999999999999999999KA1999M+01831KA2999N+01221MA1101025097725MD1690069+9999MV1015REMMET16002/06/10 15:56:02 METAR KEED 062356Z 17004KT 10SM VCTS BKN034 BKN043 OVC055 16/10 A2983 RMK AO2 LTG DSNT N AND NW TSB46 SLP088 60001 T01610100 10183 20122 56006
0260723805231792010020700367+34766-114620FM-16+0279KEED V0300605N00415018295MN0160935N5+01405+00905999999ADDGA1025+010365999GA2045+014945999GA3085+018295999GD11991+0103659GD22991+0149459GD34991+0182959GF108991999999999999999999MA1101025097725REMMET11402/06/10 16:36:02 SPECI KEED 070036Z 06008KT 10SM FEW034 SCT049 OVC060 14/09 A2983 RMK AO2 LTG DSNT N AND NE TSE30
0206723805231792010020700567+34766-114620FM-15+0279KEED V0301505N00415018295MN0160935N5+01445+00895100865ADDAA101000095GA1085+018295999GD14991+0182959GF108991999999999999999999MA1100985097685REMMET11102/06/10 16:56:02 METAR KEED 070056Z 15008KT 10SM OVC060 14/09 A2982 RMK AO2 LTG DSNT NE TSE30 SLP086 T01440089
0226723805231792010020701567+34766-114620FM-15+0279KEED V0300605N00315014335MN0160935N5+01225+00945100895ADDAA101000095GA1075+014335999GA2085+016765999GD13991+0143359GD24991+0167659GF108991999999999999999999MA1100985097685REMMET10002/06/10 17:56:02 METAR KEED 070156Z 06006KT 10SM BKN047 OVC055 12/09 A2982 RMK AO2 SLP089 T01220094
0246723805231792010020702567+34766-114620FM-15+0279KEED V0301805N00575013725MN0160935N5+01445+00835100855ADDAA101000095GA1075+013725999GA2085+018295999GD13991+0137259GD24991+0182959GF108991999999999999999999MA1100985097685MD1890039+9999REMMET10602/06/10 18:56:02 METAR KEED 070256Z 18011KT 10SM BKN045 OVC060 14/08 A2982 RMK AO2 SLP085 T01440083 58003
0188723805231792010020703567+34766-114620FM-15+0279KEED V0301405N003152200059N0160935N5+01395+00895100825ADDAA101000095GA1025+030485999GD11991+0304859GF102991999999999999999999MA1100955097655REMMET09302/06/10 19:56:01 METAR KEED 070356Z 14006KT 10SM FEW100 14/09 A2981 RMK AO2 SLP082 T01390089
0271723805231792010020704567+34766-114620FM-15+0279KEED V0302005N00575033535MN0160935N5+01395+00895100815ADDAA101000025AU110020015AW1615GA1045+027435999GA2075+033535999GD12991+0274359GD23991+0335359GF107991999999999999999999MA1100955097655REMMET12802/06/10 20:56:01 METAR KEED 070456Z 20011KT 10SM -RA SCT090 BKN110 14/09 A2981 RMK AO2 LTG DSNT NW RAB55 SLP081 P0000 T01390089
0326723805231792010020705537+34766-114620FM-16+0279KEED V0302405N00725013415MN0096565N5+01105+00805999999ADDAA101001391AU107000025AU220020035AW1625AW2905AW3921GA1075+013415999GA2085+030485999GD13991+0134159GD24991+0304859GF108991999999999999999999MA1101025097725OC101185REMMET15202/06/10 21:53:02 SPECI KEED 070553Z 24014G23KT 6SM TSRA BKN044 OVC100 11/08 A2983 RMK AO2 PK WND 23027/0533 LTG DSNT N AND S AND SW TSB47RAE04B29 P0005
0392723805231792010020705567+34766-114620FM-15+0279KEED V0302205N00675012195MN0080475N5+01065+00785100885ADDAA101001595AA206001591AU107000025AU220020035AW1625AW2905AW3921GA1085+012195999GD14991+0121959GF108991999999999999999999KA1999M+01611KA2999N+01061MA1100985097685MD1090059+9999OC101085REMMET17902/06/10 21:56:02 METAR KEED 070556Z 22013G21KT 5SM TSRA OVC040 11/08 A2982 RMK AO2 PK WND 23027/0533 LTG DSNT N AND S TSB47RAE04B29 SLP088 P0006 60006 T01060078 10161 20106 50005EQDQ01  00158PRCP06
0277723805231792010020706077+34766-114620FM-16+0279KEED V0301805N00675013415MN0160935N5+01105+00705999999ADDAA101000391AU110020015AW1615GA1075+013415999GA2085+019815999GD13991+0134159GD24991+0198159GF108991999999999999999999MA1100985097685REMMET13402/06/10 22:07:02 SPECI KEED 070607Z 18013KT 10SM -RA BKN044 OVC065 11/07 A2982 RMK AO2 WSHFT 0553 LTG DSNT N AND SE AND S TSE05 P0001
0289723805231792010020706187+34766-114620FM-16+0279KEED V0302205N00465016765MN0160935N5+01205+00805999999ADDAA101000391AU147000015AU210020015AW1615GA1075+016765999GA2085+021345999GD13991+0167659GD24991+0213459GF108991999999999999999999MA1100955097655MV1015REMMET12902/06/10 22:18:02 SPECI KEED 070618Z 22009KT 10SM VCTS -RA BKN055 OVC070 12/08 A2981 RMK AO2 WSHFT 0553 LTG DSNT S TSE05B12 P0001
0272723805231792010020706327+34766-114620FM-16+0279KEED V0302105N00215018295MN0160935N5+01105+00805999999ADDAA101000391AU110020015AW1615GA1075+018295999GA2085+021345999GD13991+0182959GD24991+0213459GF108991999999999999999999MA1100915097625REMMET12902/06/10 22:32:02 SPECI KEED 070632Z 21004KT 10SM -RA BKN060 OVC070 11/08 A2980 RMK AO2 WSHFT 0553 LTG DSNT E-S TSE05B12E26 P0001
0316723805231792010020706567+34766-114620FM-15+0279KEED V0302505N00675036585MN0160935N5+01115+00785100785ADDAA101000395GA1025+018295999GA2045+024385999GA3075+036585999GD11991+0182959GD22991+0243859GD33991+0365859GF107991999999999999999999MA1100915097625REMMET15902/06/10 22:56:02 METAR KEED 070656Z 25013KT 10SM FEW060 SCT080 BKN120 11/08 A2980 RMK AO2 WSHFT 0553 LTG DSNT E AND SE TSE05B12E26RAE41 SLP078 P0001 T01110078
0198723805231792010020707567+34766-114620FM-15+0279KEED V0302605N00825027435MN0160935N5+01175+00725100785ADDAA101000095GA1075+027435999GD13991+0274359GF107991999999999999999999MA1100915097625REMMET10302/06/10 23:56:02 METAR KEED 070756Z 26016KT 10SM BKN090 12/07 A2980 RMK AO2 SLP078 T01170072 401830094
1026723805231792010020707596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124002895AX1015245AX2035245KA1240M+01835KA2240N+00945KG1024W+0106D4KG2024D+0089D4MF1097934101084MG1097924100784OE11240138623021335OE22240107323021345OE33240029599999995RH1024X089D4RH2024N060D4RH3024M078D4REMSOD77324 HR PRECIPITATION (IN):0.11  WEATHER(CODE):1,3  24 HR MAX TEMP (F):65 24 HR MAX TEMP TIME (LST):1408 24 HR MIN TEMP (F):49 24 HR MIN TEMP TIME (LST):0431 AVERAGE STATION PRESSURE:28.915 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):31  PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):2133  FASTEST 2MIN SPEED (MPH):24 FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):2134 AVERAGE WIND SPEED (MPH):6.6  24 HR AVG TEMP (F):57 DEPART FROM NORMAL: 0(  HEATING DEGREE DAYS:8   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):65  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.03 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.06 0.01 0.00EQDR01     N7GJS072R02     N7GKS075
